bioma;ponto;id;tcmax;classe;ordem;familia;subfamilia;genero;localidade;lat;long;alt;estacao;tempAR;tempSOL;peso
4.0;6;1649;49.5;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;2
4.0;6;1650;51.5;Arachnida;Araneae;Anapidae;NA;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1652;44.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1653;45.5;Insecta;Isoptera;Termitidae;NA;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;4
4.0;6;1655;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1656;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1657;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1658;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1659;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1660;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1661;47;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;16
4.0;6;1662;44;Insecta;Isoptera;Termitidae;NA;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1663;44;Insecta;Isoptera;Termitidae;NA;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1664;46;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1665;46;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1666;46;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1667;46;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1668;46;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;6;1669;46;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;12
4.0;6;1670;48;Arachnida;Araneae;Theridiidae;NA;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;33
4.0;6;1671;51.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.783;-60.294;71;Manaus;26.2;25;1
4.0;7;1672;41.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1673;40.5;Insecta;Hymenoptera;Formicidae;Formicinae;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1674;42;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1678;44;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;39
4.0;7;1679;44;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1680;44;Arachnida;Araneae;Araneidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;16
4.0;7;1681;39;Arachnida;Araneae;Sparassidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1682;40;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1683;40;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1684;43.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1685;44;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1686;44;Insecta;Coleoptera;NA;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;2
4.0;7;1687;44;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1688;44;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;3
4.0;7;1689;48;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;9
4.0;7;1690;39;Diplopoda;Polydesmida;Fuhrmanodesmidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;3
4.0;7;1691;42;Diplopoda;Polydesmida;Stemmiulida;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1693;44.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;2
4.0;7;1694;46;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;37
4.0;7;1695;46.5;Arachnida;Araneae;Araneidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;2
4.0;7;1696;41;Insecta;Hemiptera;Heteroptera;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1697;42;Insecta;Hemiptera;NA;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1699;43.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1700;44;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1702;44;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1703;44;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1704;44;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;1
4.0;7;1705;47;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.807;-60.077;76;Manaus;26.5;26;18
4.0;8;1706;42.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1708;43.5;Arachnida; Pseudoscorpionida;NA;NA;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;2
4.0;8;1709;44;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1710;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;7
4.0;8;1712;45.5;Insecta;Hymenoptera;Formicidae;Dorylinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;6
4.0;8;1713;46.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1714;46.5;Insecta;Hymenoptera;Formicidae;Dorylinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;5
4.0;8;1715;48;Insecta;Hymenoptera;Formicidae;Dorylinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;14
4.0;8;1720;45;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;3
4.0;8;1721;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1723;45;Insecta;Hymenoptera;Formicidae;Dorylinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1724;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1725;45;Insecta;Hymenoptera;Formicidae;Dorylinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;6
4.0;8;1726;45;Insecta;Hymenoptera;Formicidae;Dorylinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1727;46;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1728;48;Arachnida;Araneae;Lycosidae;NA;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;16
4.0;8;1730;43;Insecta;Hymenoptera;Formicidae;Formicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1731;43;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1732;44;Insecta;Hymenoptera;Formicidae;Formicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1733;45;Insecta;Hymenoptera;Formicidae;NA;NA;Caatinga;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1734;46;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1735;46;Arachnida;Araneae;Segestriidae;NA;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1736;47;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;2
4.0;8;1737;47.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;1
4.0;8;1738;47.5;Arachnida;Araneae;NA;NA;NA;Amazonia;-2.756;-60.293;71;Manaus;28;26;14
4.0;9;1740;40;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1741;45;Arachnida;Araneae;Nemesiidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1742;45;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;18
4.0;9;1743;48.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1744;49.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;52
4.0;9;1745;42;Insecta;Coleoptera;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;9
4.0;9;1747;45;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;42
4.0;9;1748;45;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;70
4.0;9;1749;47.5;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;74
4.0;9;1750;48;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;2
4.0;9;1751;48;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;11
4.0;9;1752;49.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;3
4.0;9;1753;39;Arachnida;Araneae;Theridiidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1754;40;Diplopoda;Polydesmida;Fuhrmanodesmidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1757;41;Arachnida;Araneae;Pholcidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1758;42;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1759;45;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;18
4.0;9;1761;48;Arachnida;Araneae;Araneidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1762;49.5;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;19
4.0;9;1763;42.5;Malacostraca;Isopoda;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;19
4.0;9;1764;44.5;Insecta;Blattodea;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1766;46;Arachnida;Araneae;Zodariidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;9
4.0;9;1767;48;Arachnida;Araneae;Theraphosidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1768;49;Insecta;Hemiptera;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;12
4.0;9;1769;49.5;Arachnida;Araneae;Zodariidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;1
4.0;9;1770;54.5;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;48
4.0;9;1771;54.5;Insecta;Hemiptera;NA;NA;NA;Amazonia;-2.741;-60.244;71;Manaus;27.8;26;17
4.0;10;1774;44;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1775;44;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1776;46;Arachnida;Araneae;Sparassidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;15
4.0;10;1777;47;Arachnida;Araneae;Araneidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;4
4.0;10;1780;41;Insecta;Hymenoptera;Formicidae;NA;Acromyrmes;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1782;41;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1784;43.5;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1785;45;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;22
4.0;10;1786;48;Arachnida;Araneae;Araneidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;6
4.0;10;1789;42.5;Insecta;Orthoptera ;Gryllidade;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1792;45;Insecta;Hymenoptera;Formicidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;42
4.0;10;1793;46;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1794;46;Arachnida;Araneae;Corinnidae;NA;NA;MataAtlantica;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1796;49;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1797;45.5;Arachnida;Araneae;Linyphiidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;2
4.0;10;1798;45;Arachnida;Araneae;Theridiidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;3
4.0;10;1799;46;Arachnida;Araneae;Ctenidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1800;46;Arachnida;Araneae;Salticidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;5
4.0;10;1801;46;Arachnida;Araneae;Nemesiidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;4
4.0;10;1804;42;Arachnida;Araneae;Sparassidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;1
4.0;10;1805;42;Arachnida;Araneae;Sparassidae;NA;NA;Amazonia;-2.819;-60.099;76;Manaus;26.9;25;54
5.0;1;1806;45.5;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;525
5.0;1;1807;47;Arachnida;Araneae;NA;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;0
5.0;1;1808;50.5;Insecta;Isoptera;NA;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;1
5.0;1;1809;52.5;Arachnida; Pseudoscorpionida;NA;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;1
5.0;1;1810;47.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;0
5.0;1;1811;48.5;Arachnida; Pseudoscorpionida;NA;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;1
5.0;1;1812;56.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;20
5.0;1;1814;40;Arachnida;Araneae;NA;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;0
5.0;1;1815;53;Arachnida;Araneae;NA;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;0
5.0;1;1816;57;Insecta;Coleoptera;NA;NA;NA;Caatinga;-6.064;-36.868;106;Angicos;NA;56;30
5.0;2;1817;42;Insecta;Blattodea;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;52
5.0;2;1818;43;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;725
5.0;2;1819;48;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;641
5.0;2;1820;48;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;507
5.0;2;1821;48.5;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;724
5.0;2;1822;49;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;1133
5.0;2;1823;49;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;160
5.0;2;1824;49.5;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;682
5.0;2;1825;50;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;1201
5.0;2;1826;50.5;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;973
5.0;2;1827;51;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;1074
5.0;2;1828;51;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;1051
5.0;2;1829;51.5;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;1390
5.0;2;1830;46.5;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;64
5.0;2;1831;52.5;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;690
5.0;2;1832;55.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;0
5.0;2;1833;55.5;Insecta;Coleoptera;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;68
5.0;2;1834;55.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;28
5.0;2;1835;56.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;19
5.0;2;1836;56.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;15
5.0;2;1837;56.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;36
5.0;2;1838;57;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;9
5.0;2;1839;57;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;21
5.0;2;1840;58;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;14
5.0;2;1841;60.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;18
5.0;2;1842;36.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;16
5.0;2;1843;38;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;12
5.0;2;1844;45.5;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;71
5.0;2;1845;38;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;716
5.0;2;1846;45.5;Diplopoda;Spirobolida;Spirobolidae;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;12
5.0;2;1847;47;Insecta;Blattodea;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;55
5.0;2;1848;49;Insecta;Blattodea;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;29
5.0;2;1849;53.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;34
5.0;2;1850;54.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;30
5.0;2;1851;55;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;16
5.0;2;1852;55.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;14
5.0;2;1853;55.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;21
5.0;2;1854;55.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;1
5.0;2;1855;57.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;15
5.0;2;1856;58.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;28
5.0;2;1857;58.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;29
5.0;2;1858;59.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;28
5.0;2;1859;60;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.808;-36.554;150;Angicos;NA;30.5;0
5.0;3;1860;46.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1861;54.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;10
5.0;3;1862;54.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;6
5.0;3;1863;56;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1864;58.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1865;58.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;6
5.0;3;1866;59.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1867;61;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;4
5.0;3;1868;61.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1869;61.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;2
5.0;3;1870;62;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1871;62;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1872;46.5;Insecta;Hymenoptera;Formicidae;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1873;46.5;Insecta;Coleoptera;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1874;52.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;4
5.0;3;1875;53.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;4
5.0;3;1876;55.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1877;59.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1878;60;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;16
5.0;3;1879;44.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1880;54.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1881;56.5;Insecta;Hymenoptera;Formicidae;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1882;56.5;Insecta;Hymenoptera;Formicidae;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1883;57.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;6
5.0;3;1884;57.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1885;58;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;3;1886;59.5;Insecta;Zygentoma;NA;NA;NA;Caatinga;-5.788;-36.534;133;Angicos;NA;63.5;1
5.0;4;1887;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;Caatinga;-5.909;-36.64;171;Angicos;NA;34.5;6
5.0;4;1888;48.5;Insecta;Isoptera;NA;NA;NA;Caatinga;-5.909;-36.64;171;Angicos;NA;34.5;1
5.0;4;1889;52;Insecta;Hymenoptera;Formicidae;NA;NA;Caatinga;-5.909;-36.64;171;Angicos;NA;34.5;1
5.0;4;1890;54.5;Arachnida;Araneae;NA;NA;NA;Caatinga;-5.909;-36.64;171;Angicos;NA;34.5;1
